sampler,seed,environment,brain_descriptors_0,brain_descriptors_1,body_descriptors_0,body_descriptors_1,behavior_descriptors_0,behavior_descriptors_1
3b,11,BridgeWalker-v0,-1.0,-1.0,-1.0,-1.0,0.39840638637542725,0.414000004529953
3b,11,PlatformJumper-v0,-1.0,-1.0,0.800000011920929,0.5864298939704895,0.1434262990951538,0.5759999752044678
3b,11,CaveCrawler-v0,-1.0,-1.0,-1.0,-1.0,0.32669323682785034,0.8059999942779541
3b,11,CustomCarrier-v0,-1.0,-1.0,0.699999988079071,0.4969575107097626,0.39840638637542725,0.8180000185966492
3b,11,BidirectionalWalker-v0,-1.0,-1.0,0.75,0.5617063641548157,0.3585657477378845,0.828000009059906
3b,11,CustomPusher-v0,-1.0,-1.0,0.8500000238418579,0.5533915758132935,0.38247013092041016,0.6140000224113464
3b,11,BeamToppler-v0,0.0,0.18000000715255737,-1.0,-1.0,-1.0,-1.0
3b,11,Pusher-v1,0.10000000149011612,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
3b,11,Catcher-v0,-1.0,-1.0,-1.0,-1.0,0.38247013092041016,0.8799999952316284
3b,11,UpStepper-v0,-1.0,-1.0,0.699999988079071,0.3856227397918701,0.32669323682785034,0.4259999990463257
3b,11,DownStepper-v0,-1.0,-1.0,0.6000000238418579,0.46602559089660645,-1.0,-1.0
3b,11,ObstacleTraverser-v0,-1.0,-1.0,-1.0,-1.0,0.2788844704627991,0.593999981880188
3b,11,ObstacleTraverser-v1,-1.0,-1.0,0.800000011920929,0.5864298939704895,0.1434262990951538,0.5759999752044678
3b,11,Hurdler-v0,-1.0,-1.0,-1.0,-1.0,0.34262949228286743,0.7860000133514404
3b,11,GapJumper-v0,-1.0,-1.0,0.5,0.5182469487190247,-1.0,-1.0
3b,11,Traverser-v0,-1.0,-1.0,0.8999999761581421,0.5182469487190247,-1.0,-1.0
3b,11,Flipper-v0,0.11999999731779099,0.03999999910593033,-1.0,-1.0,-1.0,-1.0
3b,11,Jumper-v0,0.11999999731779099,0.10000000149011612,-1.0,-1.0,-1.0,-1.0
3b,11,Balancer-v0,0.07999999821186066,0.20000000298023224,-1.0,-1.0,-1.0,-1.0
3b,11,AreaMaximizer-v0,-1.0,-1.0,0.800000011920929,0.5864298939704895,0.1434262990951538,0.5759999752044678
3b,11,AreaMinimizer-v0,-1.0,-1.0,0.6499999761581421,0.4010804295539856,-1.0,-1.0
3b,11,WingspanMazimizer-v0,-1.0,-1.0,0.699999988079071,0.5588368773460388,0.38247013092041016,0.7860000133514404
3b,11,HeightMaximizer-v0,0.05999999865889549,0.23999999463558197,-1.0,-1.0,-1.0,-1.0
3b,12,BridgeWalker-v0,-1.0,-1.0,0.6000000238418579,0.5777626633644104,0.11155378818511963,0.47999998927116394
3b,12,PlatformJumper-v0,-1.0,-1.0,0.6499999761581421,0.340465784072876,-1.0,-1.0
3b,12,CaveCrawler-v0,0.05999999865889549,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
3b,12,CustomCarrier-v0,0.019999999552965164,0.11999999731779099,-1.0,-1.0,0.262948215007782,0.921999990940094
3b,12,BidirectionalWalker-v0,0.03999999910593033,0.18000000715255737,-1.0,-1.0,-1.0,-1.0
3b,12,CustomPusher-v0,-1.0,-1.0,0.44999998807907104,0.3845534920692444,0.15139442682266235,0.7260000109672546
3b,12,BeamToppler-v0,-1.0,-1.0,0.5,0.5777626633644104,-1.0,-1.0
3b,12,Pusher-v1,0.03999999910593033,0.18000000715255737,-1.0,-1.0,-1.0,-1.0
3b,12,Catcher-v0,0.019999999552965164,0.10000000149011612,-1.0,-1.0,-1.0,-1.0
3b,12,UpStepper-v0,-1.0,-1.0,0.8500000238418579,0.5174499750137329,-1.0,-1.0
3b,12,DownStepper-v0,-1.0,-1.0,0.5,0.33423370122909546,0.15139442682266235,0.5299999713897705
3b,12,ObstacleTraverser-v0,-1.0,-1.0,0.8999999761581421,0.4010804295539856,0.15139442682266235,0.6240000128746033
3b,12,ObstacleTraverser-v1,-1.0,-1.0,0.699999988079071,0.5934731960296631,-1.0,-1.0
3b,12,Hurdler-v0,-1.0,-1.0,0.550000011920929,0.3593935966491699,-1.0,-1.0
3b,12,GapJumper-v0,-1.0,-1.0,0.6499999761581421,0.41143202781677246,-1.0,-1.0
3b,12,Traverser-v0,0.11999999731779099,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
3b,12,Flipper-v0,-1.0,-1.0,0.6499999761581421,0.5777626633644104,-1.0,-1.0
3b,12,Jumper-v0,0.07999999821186066,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
3b,12,Balancer-v0,0.07999999821186066,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
3b,12,AreaMaximizer-v0,-1.0,-1.0,0.75,0.5934731960296631,-1.0,-1.0
3b,12,AreaMinimizer-v0,-1.0,-1.0,0.8500000238418579,0.5174499750137329,-1.0,-1.0
3b,12,WingspanMazimizer-v0,0.05999999865889549,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
3b,12,HeightMaximizer-v0,-1.0,-1.0,-1.0,-1.0,0.2310757040977478,0.722000002861023
3b,13,BridgeWalker-v0,-1.0,-1.0,0.6499999761581421,0.6937861442565918,-1.0,-1.0
3b,13,PlatformJumper-v0,0.07999999821186066,0.019999999552965164,-1.0,-1.0,-1.0,-1.0
3b,13,CaveCrawler-v0,0.05999999865889549,0.03999999910593033,-1.0,-1.0,0.25498008728027344,0.7599999904632568
3b,13,CustomCarrier-v0,-1.0,-1.0,0.5,0.4285714328289032,0.5019920468330383,0.6200000047683716
3b,13,BidirectionalWalker-v0,0.0,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
3b,13,CustomPusher-v0,-1.0,-1.0,0.5,0.1666666716337204,0.12749004364013672,0.671999990940094
3b,13,BeamToppler-v0,-1.0,-1.0,-1.0,-1.0,0.3904382586479187,0.8420000076293945
3b,13,Pusher-v1,0.05999999865889549,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
3b,13,Catcher-v0,0.05999999865889549,0.07999999821186066,-1.0,-1.0,-1.0,-1.0
3b,13,UpStepper-v0,0.07999999821186066,0.03999999910593033,-1.0,-1.0,-1.0,-1.0
3b,13,DownStepper-v0,-1.0,-1.0,0.5,0.4285714328289032,0.5019920468330383,0.6200000047683716
3b,13,ObstacleTraverser-v0,0.07999999821186066,0.03999999910593033,-1.0,-1.0,-1.0,-1.0
3b,13,ObstacleTraverser-v1,-1.0,-1.0,0.6499999761581421,0.4578842520713806,0.11244980245828629,0.7947686314582825
3b,13,Hurdler-v0,0.07999999821186066,0.03999999910593033,-1.0,-1.0,-1.0,-1.0
3b,13,GapJumper-v0,0.019999999552965164,0.03999999910593033,0.550000011920929,0.29823577404022217,0.39840638637542725,0.7519999742507935
3b,13,Traverser-v0,-1.0,-1.0,0.6000000238418579,0.30188658833503723,-1.0,-1.0
3b,13,Flipper-v0,0.07999999821186066,0.03999999910593033,-1.0,-1.0,-1.0,-1.0
3b,13,Jumper-v0,0.05999999865889549,0.07999999821186066,-1.0,-1.0,-1.0,-1.0
3b,13,Balancer-v0,-1.0,-1.0,0.550000011920929,0.04848605766892433,0.11952191591262817,0.5139999985694885
3b,13,AreaMaximizer-v0,0.10000000149011612,0.019999999552965164,-1.0,-1.0,-1.0,-1.0
3b,13,AreaMinimizer-v0,0.03999999910593033,0.03999999910593033,-1.0,-1.0,0.2709163427352905,0.7020000219345093
3b,13,WingspanMazimizer-v0,0.05999999865889549,0.03999999910593033,-1.0,-1.0,0.25498008728027344,0.7599999904632568
3b,13,HeightMaximizer-v0,0.0,0.10000000149011612,-1.0,-1.0,-1.0,-1.0
3b,14,BridgeWalker-v0,-1.0,-1.0,0.5,0.44032177329063416,0.39840638637542725,0.4519999921321869
3b,14,PlatformJumper-v0,0.019999999552965164,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
3b,14,CaveCrawler-v0,-1.0,-1.0,0.3499999940395355,0.5910421013832092,-1.0,-1.0
3b,14,CustomCarrier-v0,-1.0,-1.0,0.75,0.43294522166252136,0.3187251091003418,0.6840000152587891
3b,14,BidirectionalWalker-v0,-1.0,-1.0,1.0,0.4444444477558136,0.12749004364013672,0.9139999747276306
3b,14,CustomPusher-v0,-1.0,-1.0,0.550000011920929,0.4010804295539856,0.39840638637542725,0.7639999985694885
3b,14,BeamToppler-v0,-1.0,-1.0,0.3499999940395355,0.5910421013832092,-1.0,-1.0
3b,14,Pusher-v1,0.03999999910593033,0.2199999988079071,-1.0,-1.0,-1.0,-1.0
3b,14,Catcher-v0,-1.0,-1.0,0.5,0.6562297344207764,0.2868525981903076,0.8740000128746033
3b,14,UpStepper-v0,0.019999999552965164,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
3b,14,DownStepper-v0,-1.0,-1.0,-1.0,-1.0,0.4063745141029358,0.5920000076293945
3b,14,ObstacleTraverser-v0,0.05999999865889549,0.019999999552965164,-1.0,-1.0,-1.0,-1.0
3b,14,ObstacleTraverser-v1,0.019999999552965164,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
3b,14,Hurdler-v0,0.019999999552965164,0.05999999865889549,-1.0,-1.0,-1.0,-1.0
3b,14,GapJumper-v0,0.03999999910593033,0.10000000149011612,-1.0,-1.0,-1.0,-1.0
3b,14,Traverser-v0,-1.0,-1.0,0.4000000059604645,0.5910421013832092,0.1593625545501709,0.9900000095367432
3b,14,Flipper-v0,-1.0,-1.0,-1.0,-1.0,0.2868525981903076,0.7400000095367432
3b,14,Jumper-v0,-1.0,-1.0,0.6499999761581421,0.44032177329063416,-1.0,-1.0
3b,14,Balancer-v0,-1.0,-1.0,0.6000000238418579,0.4010804295539856,0.39840638637542725,0.7900000214576721
3b,14,AreaMaximizer-v0,0.05999999865889549,0.0,-1.0,-1.0,-1.0,-1.0
3b,14,AreaMinimizer-v0,0.019999999552965164,0.05999999865889549,-1.0,-1.0,-1.0,-1.0
3b,14,WingspanMazimizer-v0,0.05999999865889549,0.0,-1.0,-1.0,-1.0,-1.0
3b,14,HeightMaximizer-v0,-1.0,-1.0,0.5,0.39965805411338806,0.3745020031929016,0.5239999890327454
3b,15,BridgeWalker-v0,-1.0,-1.0,-1.0,-1.0,0.2151394486427307,0.8019999861717224
3b,15,PlatformJumper-v0,-1.0,-1.0,0.699999988079071,0.5635063648223877,-1.0,-1.0
3b,15,CaveCrawler-v0,0.0,0.019999999552965164,0.6499999761581421,0.5635063648223877,0.22310757637023926,0.8539999723434448
3b,15,CustomCarrier-v0,-1.0,-1.0,0.699999988079071,0.5555555820465088,-1.0,-1.0
3b,15,BidirectionalWalker-v0,0.05999999865889549,0.23999999463558197,-1.0,-1.0,-1.0,-1.0
3b,15,CustomPusher-v0,-1.0,-1.0,-1.0,-1.0,0.19123506546020508,0.9879999756813049
3b,15,BeamToppler-v0,-1.0,-1.0,0.699999988079071,0.5555555820465088,-1.0,-1.0
3b,15,Pusher-v1,0.03999999910593033,0.3199999928474426,-1.0,-1.0,-1.0,-1.0
3b,15,Catcher-v0,-1.0,-1.0,0.699999988079071,0.6189017295837402,0.1593625545501709,0.9819999933242798
3b,15,UpStepper-v0,-1.0,-1.0,0.4000000059604645,0.28652071952819824,0.11155378818511963,0.32199999690055847
3b,15,DownStepper-v0,-1.0,-1.0,-1.0,-1.0,0.2151394486427307,0.8019999861717224
3b,15,ObstacleTraverser-v0,-1.0,-1.0,0.5,0.28652071952819824,-1.0,-1.0
3b,15,ObstacleTraverser-v1,-1.0,-1.0,-1.0,-1.0,0.13545817136764526,0.3179999887943268
3b,15,Hurdler-v0,-1.0,-1.0,0.30000001192092896,0.47656014561653137,0.12749004364013672,0.4880000054836273
3b,15,GapJumper-v0,-1.0,-1.0,-1.0,-1.0,0.13545817136764526,0.3179999887943268
3b,15,Traverser-v0,-1.0,-1.0,0.6499999761581421,0.3333333432674408,0.4063745141029358,0.8360000252723694
3b,15,Flipper-v0,0.10000000149011612,0.03999999910593033,-1.0,-1.0,-1.0,-1.0
3b,15,Jumper-v0,0.05999999865889549,0.03999999910593033,-1.0,-1.0,-1.0,-1.0
3b,15,Balancer-v0,0.11999999731779099,0.23999999463558197,-1.0,-1.0,-1.0,-1.0
3b,15,AreaMaximizer-v0,-1.0,-1.0,-1.0,-1.0,0.2151394486427307,0.8420000076293945
3b,15,AreaMinimizer-v0,-1.0,-1.0,0.6499999761581421,0.24145400524139404,0.09561753273010254,0.3140000104904175
3b,15,WingspanMazimizer-v0,-1.0,-1.0,-1.0,-1.0,0.2151394486427307,0.734000027179718
3b,15,HeightMaximizer-v0,-1.0,-1.0,0.3499999940395355,0.3776092231273651,-1.0,-1.0
3b,16,BridgeWalker-v0,-1.0,-1.0,0.6000000238418579,0.4793005585670471,-1.0,-1.0
3b,16,PlatformJumper-v0,0.05999999865889549,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
3b,16,CaveCrawler-v0,0.1599999964237213,0.10000000149011612,-1.0,-1.0,-1.0,-1.0
3b,16,CustomCarrier-v0,0.0,0.11999999731779099,0.6000000238418579,0.1428571492433548,0.19123506546020508,0.4339999854564667
3b,16,BidirectionalWalker-v0,0.11999999731779099,0.10000000149011612,-1.0,-1.0,-1.0,-1.0
3b,16,CustomPusher-v0,-1.0,-1.0,0.699999988079071,0.5127929449081421,0.15139442682266235,0.972000002861023
3b,16,BeamToppler-v0,-1.0,-1.0,-1.0,-1.0,0.541832685470581,0.4959999918937683
3b,16,Pusher-v1,-1.0,-1.0,0.4000000059604645,0.17494992911815643,0.4063745141029358,0.7260000109672546
3b,16,Catcher-v0,-1.0,-1.0,0.75,0.1987009048461914,0.11155378818511963,0.7319999933242798
3b,16,UpStepper-v0,-1.0,-1.0,-1.0,-1.0,0.11952191591262817,0.5799999833106995
3b,16,DownStepper-v0,-1.0,-1.0,0.699999988079071,0.17203840613365173,0.10358566045761108,0.6800000071525574
3b,16,ObstacleTraverser-v0,-1.0,-1.0,-1.0,-1.0,0.087649405002594,0.5220000147819519
3b,16,ObstacleTraverser-v1,-1.0,-1.0,0.44999998807907104,0.42624032497406006,-1.0,-1.0
3b,16,Hurdler-v0,-1.0,-1.0,0.5,0.3593935966491699,0.1434262990951538,0.4180000126361847
3b,16,GapJumper-v0,-1.0,-1.0,0.6000000238418579,0.3593935966491699,0.09561753273010254,0.4099999964237213
3b,16,Traverser-v0,-1.0,-1.0,0.4000000059604645,0.5488871335983276,0.1593625545501709,0.8920000195503235
3b,16,Flipper-v0,-1.0,-1.0,0.5,0.20555618405342102,0.39840638637542725,0.5820000171661377
3b,16,Jumper-v0,-1.0,-1.0,0.699999988079071,0.3546058237552643,-1.0,-1.0
3b,16,Balancer-v0,-1.0,-1.0,0.550000011920929,0.2124112844467163,0.15139442682266235,0.5139999985694885
3b,16,AreaMaximizer-v0,0.03999999910593033,0.07999999821186066,-1.0,-1.0,-1.0,-1.0
3b,16,AreaMinimizer-v0,-1.0,-1.0,0.5,0.3593935966491699,0.1434262990951538,0.4180000126361847
3b,16,WingspanMazimizer-v0,0.14000000059604645,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
3b,16,HeightMaximizer-v0,-1.0,-1.0,-1.0,-1.0,0.09561753273010254,0.515999972820282
3b,17,BridgeWalker-v0,-1.0,-1.0,0.75,0.340465784072876,0.39840638637542725,0.8220000267028809
3b,17,PlatformJumper-v0,0.019999999552965164,0.20000000298023224,-1.0,-1.0,-1.0,-1.0
3b,17,CaveCrawler-v0,-1.0,-1.0,0.75,0.29579269886016846,-1.0,-1.0
3b,17,CustomCarrier-v0,-1.0,-1.0,0.44999998807907104,0.261772483587265,-1.0,-1.0
3b,17,BidirectionalWalker-v0,0.019999999552965164,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
3b,17,CustomPusher-v0,-1.0,-1.0,0.6499999761581421,0.3851388692855835,-1.0,-1.0
3b,17,BeamToppler-v0,0.11999999731779099,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
3b,17,Pusher-v1,0.0,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
3b,17,Catcher-v0,0.0,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
3b,17,UpStepper-v0,0.05999999865889549,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
3b,17,DownStepper-v0,-1.0,-1.0,0.44999998807907104,0.261772483587265,-1.0,-1.0
3b,17,ObstacleTraverser-v0,0.019999999552965164,0.10000000149011612,-1.0,-1.0,0.38247013092041016,0.44999998807907104
3b,17,ObstacleTraverser-v1,0.11999999731779099,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
3b,17,Hurdler-v0,0.05999999865889549,0.2199999988079071,-1.0,-1.0,-1.0,-1.0
3b,17,GapJumper-v0,-1.0,-1.0,0.550000011920929,0.1611866056919098,-1.0,-1.0
3b,17,Traverser-v0,0.11999999731779099,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
3b,17,Flipper-v0,0.10000000149011612,0.10000000149011612,-1.0,-1.0,-1.0,-1.0
3b,17,Jumper-v0,0.0,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
3b,17,Balancer-v0,0.11999999731779099,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
3b,17,AreaMaximizer-v0,0.019999999552965164,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
3b,17,AreaMinimizer-v0,0.019999999552965164,0.019999999552965164,0.5,0.3845534920692444,0.39840638637542725,0.5540000200271606
3b,17,WingspanMazimizer-v0,0.05999999865889549,0.0,-1.0,-1.0,-1.0,-1.0
3b,17,HeightMaximizer-v0,-1.0,-1.0,-1.0,-1.0,0.262948215007782,0.38199999928474426
3b,18,BridgeWalker-v0,-1.0,-1.0,-1.0,-1.0,0.39840638637542725,0.9039999842643738
3b,18,PlatformJumper-v0,0.07999999821186066,0.05999999865889549,-1.0,-1.0,-1.0,-1.0
3b,18,CaveCrawler-v0,0.14000000059604645,0.10000000149011612,-1.0,-1.0,0.5896414518356323,0.9900000095367432
3b,18,CustomCarrier-v0,-1.0,-1.0,-1.0,-1.0,0.39840638637542725,0.765999972820282
3b,18,BidirectionalWalker-v0,-1.0,-1.0,0.4000000059604645,0.2762795686721802,-1.0,-1.0
3b,18,CustomPusher-v0,-1.0,-1.0,-1.0,-1.0,0.36653387546539307,0.9940000176429749
3b,18,BeamToppler-v0,0.14000000059604645,0.10000000149011612,-1.0,-1.0,0.5896414518356323,0.9900000095367432
3b,18,Pusher-v1,0.019999999552965164,0.2199999988079071,-1.0,-1.0,-1.0,-1.0
3b,18,Catcher-v0,0.07999999821186066,0.05999999865889549,-1.0,-1.0,-1.0,-1.0
3b,18,UpStepper-v0,-1.0,-1.0,-1.0,-1.0,0.39840638637542725,0.6660000085830688
3b,18,DownStepper-v0,-1.0,-1.0,0.25,0.48940661549568176,0.25498008728027344,0.7319999933242798
3b,18,ObstacleTraverser-v0,-1.0,-1.0,-1.0,-1.0,0.39840638637542725,0.421999990940094
3b,18,ObstacleTraverser-v1,-1.0,-1.0,0.6499999761581421,0.40971338748931885,-1.0,-1.0
3b,18,Hurdler-v0,-1.0,-1.0,0.25,0.48940661549568176,0.25498008728027344,0.7319999933242798
3b,18,GapJumper-v0,0.05999999865889549,0.10000000149011612,-1.0,-1.0,-1.0,-1.0
3b,18,Traverser-v0,0.07999999821186066,0.05999999865889549,-1.0,-1.0,-1.0,-1.0
3b,18,Flipper-v0,0.07999999821186066,0.07999999821186066,-1.0,-1.0,-1.0,-1.0
3b,18,Jumper-v0,0.11999999731779099,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
3b,18,Balancer-v0,0.07999999821186066,0.07999999821186066,-1.0,-1.0,-1.0,-1.0
3b,18,AreaMaximizer-v0,0.1599999964237213,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
3b,18,AreaMinimizer-v0,0.019999999552965164,0.14000000059604645,-1.0,-1.0,-1.0,-1.0
3b,18,WingspanMazimizer-v0,0.11999999731779099,0.10000000149011612,-1.0,-1.0,-1.0,-1.0
3b,18,HeightMaximizer-v0,0.1599999964237213,0.07999999821186066,-1.0,-1.0,-1.0,-1.0
3b,19,BridgeWalker-v0,-1.0,-1.0,0.4000000059604645,0.31283289194107056,0.13545817136764526,0.9399999976158142
3b,19,PlatformJumper-v0,0.03999999910593033,0.05999999865889549,-1.0,-1.0,-1.0,-1.0
3b,19,CaveCrawler-v0,-1.0,-1.0,-1.0,-1.0,0.29482072591781616,0.5339999794960022
3b,19,CustomCarrier-v0,-1.0,-1.0,0.550000011920929,0.4972483515739441,0.41434264183044434,0.421999990940094
3b,19,BidirectionalWalker-v0,0.0,0.03999999910593033,0.8999999761581421,0.3792167007923126,0.12749004364013672,0.2199999988079071
3b,19,CustomPusher-v0,-1.0,-1.0,0.6499999761581421,0.4625018239021301,0.45418328046798706,0.6399999856948853
3b,19,BeamToppler-v0,-1.0,-1.0,-1.0,-1.0,0.29482072591781616,0.5339999794960022
3b,19,Pusher-v1,0.14000000059604645,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
3b,19,Catcher-v0,-1.0,-1.0,-1.0,-1.0,0.4223107695579529,0.6579999923706055
3b,19,UpStepper-v0,0.0,0.03999999910593033,0.8999999761581421,0.3792167007923126,0.12749004364013672,0.2199999988079071
3b,19,DownStepper-v0,-1.0,-1.0,-1.0,-1.0,0.41434264183044434,0.4399999976158142
3b,19,ObstacleTraverser-v0,-1.0,-1.0,0.5,0.13873162865638733,0.12749004364013672,0.45399999618530273
3b,19,ObstacleTraverser-v1,-1.0,-1.0,0.550000011920929,0.3895445466041565,-1.0,-1.0
3b,19,Hurdler-v0,0.10000000149011612,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
3b,19,GapJumper-v0,0.019999999552965164,0.10000000149011612,-1.0,-1.0,-1.0,-1.0
3b,19,Traverser-v0,0.11999999731779099,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
3b,19,Flipper-v0,0.07999999821186066,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
3b,19,Jumper-v0,0.10000000149011612,0.019999999552965164,0.949999988079071,0.6000000238418579,-1.0,-1.0
3b,19,Balancer-v0,0.05999999865889549,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
3b,19,AreaMaximizer-v0,0.10000000149011612,0.019999999552965164,0.949999988079071,0.6000000238418579,-1.0,-1.0
3b,19,AreaMinimizer-v0,-1.0,-1.0,0.44999998807907104,0.23463943600654602,-1.0,-1.0
3b,19,WingspanMazimizer-v0,0.10000000149011612,0.019999999552965164,0.949999988079071,0.6000000238418579,-1.0,-1.0
3b,19,HeightMaximizer-v0,0.05999999865889549,0.1599999964237213,-1.0,-1.0,-1.0,-1.0
brain,0,BridgeWalker-v0,0.1599999964237213,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
brain,0,PlatformJumper-v0,-1.0,-1.0,-1.0,-1.0,0.3187251091003418,0.8820000290870667
brain,0,CaveCrawler-v0,-1.0,-1.0,0.4000000059604645,0.48940661549568176,-1.0,-1.0
brain,0,CustomCarrier-v0,-1.0,-1.0,0.30000001192092896,0.19467642903327942,-1.0,-1.0
brain,0,BidirectionalWalker-v0,0.11999999731779099,0.18000000715255737,-1.0,-1.0,-1.0,-1.0
brain,0,CustomPusher-v0,0.14000000059604645,0.10000000149011612,0.3499999940395355,0.43906334042549133,0.31075698137283325,0.8899999856948853
brain,0,BeamToppler-v0,-1.0,-1.0,0.25,0.48940661549568176,-1.0,-1.0
brain,0,Pusher-v1,-1.0,-1.0,0.30000001192092896,0.3281472325325012,-1.0,-1.0
brain,0,Catcher-v0,-1.0,-1.0,0.4000000059604645,0.2339712381362915,0.25498008728027344,0.9480000138282776
brain,0,UpStepper-v0,0.1599999964237213,0.05999999865889549,-1.0,-1.0,0.22310757637023926,0.9279999732971191
brain,0,DownStepper-v0,-1.0,-1.0,-1.0,-1.0,0.29482072591781616,0.7239999771118164
brain,0,ObstacleTraverser-v0,-1.0,-1.0,0.5,0.35851913690567017,0.16733068227767944,0.8600000143051147
brain,0,ObstacleTraverser-v1,-1.0,-1.0,0.4000000059604645,0.5285679697990417,-1.0,-1.0
brain,0,Hurdler-v0,-1.0,-1.0,-1.0,-1.0,0.34262949228286743,0.7379999756813049
brain,0,GapJumper-v0,-1.0,-1.0,0.25,0.5206623673439026,-1.0,-1.0
brain,0,Traverser-v0,0.019999999552965164,0.03999999910593033,-1.0,-1.0,-1.0,-1.0
brain,0,Flipper-v0,-1.0,-1.0,0.30000001192092896,0.47656014561653137,0.22310757637023926,0.8460000157356262
brain,0,Jumper-v0,-1.0,-1.0,0.30000001192092896,0.3281472325325012,-1.0,-1.0
brain,0,Balancer-v0,-1.0,-1.0,0.6499999761581421,0.25,0.07968127727508545,0.6140000224113464
brain,0,AreaMaximizer-v0,-1.0,-1.0,-1.0,-1.0,0.2151394486427307,0.8840000033378601
brain,0,AreaMinimizer-v0,-1.0,-1.0,0.6499999761581421,0.25,0.07968127727508545,0.6140000224113464
brain,0,WingspanMazimizer-v0,-1.0,-1.0,0.6000000238418579,0.4978277087211609,-1.0,-1.0
brain,0,HeightMaximizer-v0,-1.0,-1.0,-1.0,-1.0,0.2709163427352905,0.7940000295639038
brain,1,BridgeWalker-v0,0.07999999821186066,0.1599999964237213,0.75,0.48940661549568176,0.20325203239917755,0.6510204076766968
brain,1,PlatformJumper-v0,-1.0,-1.0,0.800000011920929,0.4444444477558136,-1.0,-1.0
brain,1,CaveCrawler-v0,-1.0,-1.0,-1.0,-1.0,0.2049180269241333,0.6344969272613525
brain,1,CustomCarrier-v0,-1.0,-1.0,-1.0,-1.0,0.19166666269302368,0.8995816111564636
brain,1,BidirectionalWalker-v0,-1.0,-1.0,0.75,0.35286375880241394,-1.0,-1.0
brain,1,CustomPusher-v0,0.07999999821186066,0.11999999731779099,-1.0,-1.0,-1.0,-1.0
brain,1,BeamToppler-v0,0.05999999865889549,0.23999999463558197,-1.0,-1.0,0.17543859779834747,0.7775330543518066
brain,1,Pusher-v1,-1.0,-1.0,-1.0,-1.0,0.20425531268119812,0.9294871687889099
brain,1,Catcher-v0,-1.0,-1.0,0.699999988079071,0.5265964269638062,0.16949152946472168,0.7282378077507019
brain,1,UpStepper-v0,-1.0,-1.0,0.6000000238418579,0.6100071668624878,-1.0,-1.0
brain,1,DownStepper-v0,0.05999999865889549,0.14000000059604645,-1.0,-1.0,0.21052631735801697,0.6450304388999939
brain,1,ObstacleTraverser-v0,0.10000000149011612,0.18000000715255737,-1.0,-1.0,-1.0,-1.0
brain,1,ObstacleTraverser-v1,0.07999999821186066,0.10000000149011612,-1.0,-1.0,0.18775510787963867,0.6434426307678223
brain,1,Hurdler-v0,-1.0,-1.0,0.800000011920929,0.5139490365982056,-1.0,-1.0
brain,1,GapJumper-v0,0.10000000149011612,0.18000000715255737,-1.0,-1.0,-1.0,-1.0
brain,1,Traverser-v0,-1.0,-1.0,-1.0,-1.0,0.19166666269302368,0.6903765797615051
brain,1,Flipper-v0,-1.0,-1.0,0.75,0.4444444477558136,-1.0,-1.0
brain,1,Jumper-v0,0.019999999552965164,0.11999999731779099,0.6499999761581421,0.48940661549568176,0.2811245024204254,0.6659959554672241
brain,1,Balancer-v0,-1.0,-1.0,0.800000011920929,0.4444444477558136,-1.0,-1.0
brain,1,AreaMaximizer-v0,-1.0,-1.0,0.6499999761581421,0.6122307777404785,-1.0,-1.0
brain,1,AreaMinimizer-v0,-1.0,-1.0,0.6499999761581421,0.3333333432674408,-1.0,-1.0
brain,1,WingspanMazimizer-v0,-1.0,-1.0,0.6499999761581421,0.6122307777404785,-1.0,-1.0
brain,1,HeightMaximizer-v0,-1.0,-1.0,0.699999988079071,0.39965805411338806,-1.0,-1.0
